Top100Year,SongTitle,Artist,LyricsStatus,Lyrics,ReleaseYear,Genre
2017,Bad Liar,Selena Gomez,False,,2016,"French Indie, Dance/Electronic, Pop"
2017,Slow Hands,Niall Horan,True,"""We should take this back to my place""
That's what she said right to my face
'Cause I want you bad
Yeah, I want you, baby
I've been thinking 'bout it all day
And I hope you feel the same way, yeah
'Cause I want you bad
Yeah, I want you, baby
Slow, slow hands
Like sweat dripping down our dirty laundry
No, no chance
That I'm leaving here without you on me
I, I know
Yeah, I already know that there ain't no stoppin'
Your plans and those
Slow hands (woo)
Slow hands
I just wanna take my time
We could do this, baby, all night, yeah
'Cause I want you bad
Yeah, I want you, baby
Slow, slow hands
Like sweat dripping down our dirty laundry
No, no chance
That I'm leaving here without you on me
I, I know
Yeah, I already know that there ain't no stoppin'
Your plans and those
Slow hands (woo)
Fingertips puttin' on a show
Got me now and I can't say no
Wanna be with you all alone
Take me home, take me home
Fingertips puttin' on a show
Can't you tell that I want you, baby, yeah
Slow hands
Like sweat dripping down our dirty laundry
No, no chance
That I'm leaving here without you on me
I, I know
Yeah, I already know that there ain't no stoppin'
Slow hands
Like sweat dripping down our dirty laundry
No, no chance
That I'm leaving here without you on me
I, I know
Yeah, I already know that there ain't no stoppin'
Your plans and those slow hands (woo)
Your slow hands
Ooh, slow hands",2017,"Alternative/Indie, R&B/Soul, Volksmusik, Electropop, MORE"
2017,Malibu,Miley Cyrus,True,"I never came to the beach or stood by the ocean
I never sat by the shore under the sun with my feet in the sand
But you brought me here and I'm happy that you did
'Cause now I'm as free as birds catching the wind
I always thought I would sink, so I never swam
I never went boatin', don't get how they are floatin'
And sometimes I get so scared of what I can't understand
But here I am
Next to you
The sky is more blue
In Malibu
Next to you
In Malibu
Next to you
We watched the sun go down as we were walking
I'd spend the rest of my life just standing here talking
You would explain the current, as I just smile
Hoping I just stay the same and nothing will change
And it'll be us, just for a while
Do we even exist?
That's when I make the wish
To swim away with the fish
Is it supposed to be this hot all summer long?
I never would've believed you
If three years ago you told me
I'd be here writing this song
But here I am
Next to you
The sky is so blue
In Malibu
Next to you
In Malibu
Next to you
Next to you
The sky is so blue
In Malibu
Next to you
We are just like the waves that flow back and forth
Sometimes I feel like I'm drowning and you're there to save me
And I wanna thank you with all of my heart
It's a brand new start
A dream come true
In Malibu",2017,"Alternative/Indie, R&B/Soul, Volksmusik, Electropop, MORE"
2017,Rolex,Ayo & Teo,True,"Rollie, Rollie, Rollie
I just want a Rollie, Rollie, Rollie with a dab of ranch
I already got some designer to hold up my pants
I just want some ice on my wrist so I look better when I dance
Have you lookin' at it, put you in a trance
I just want a Rollie, Rollie, Rollie with a dab of ranch
I already got some designer to hold up my pants
I just want some ice on my wrist so I look better when I dance
Have you lookin' at it, put you in a trance
Yeah, yeah, yeah (yeah)
All I ever wanted was a Rollie, Rollie (yeah)
All I ever wanted was a Rollie, Rollie (yeah)
Cooler than a snowman with the ice all on me (yeah)
Now your chick all on me, now your chick all on me (she on me)
My Rollie don't tick-tock, it just glide
Keep starin' at it and you might go blind
I be movin' clean, I don't even try
All I see is bands, bands, I spy
Yeah, that way, I need that moola by Tuesday
Yeah, that way, I lowkey feel like Fungswae
I just now got started, got views on views, I'm poppin'
My diamonds goin' retarded, your girl on deck, it's a party
I just want a Rollie, Rollie, Rollie with a dab of ranch (dab, dab)
I already got some designer to hold up my pants
I just want some ice (ice) on my wrist so I look better when I dance
Have you lookin' at it, put you in a trance
I just want a Rollie, Rollie, Rollie with a dab of ranch (dab, dab)
I already got some designer to hold up my pants
I just want some ice on my wrist so I look better when I dance
Have you lookin' at it, put you in a trance
Yeah, yeah, yeah (yeah)
All I ever wanted was a Rollie, Rollie (yeah)
All I ever wanted was a Rollie, Rollie (Rollie, Rollie) (yeah)
Cooler than a snowman with the ice all on me (I'm cool, I'm cool) (yeah)
Now your chick all on me, now your chick all on me
Blue face Rollie, red face Rollie, ayy (woo, woo, yeah)
Purple face Rollie like some Teletubbies, ayy
Baby diamonds wet, shinin' like some guppies, whoa (they wet, yeah)
Your man's hatin', probably 'cause his girl love me, ayy
I pull up to the mall and I'm flexin' on you, whoa
Jahleele in the cut, and he got them buffies, ayy (got them buffies)
Whiteskins got me goin' crazy, crazy, ayy
Your girl love me 'cause she probably want my baby, ayy (woo)
Ice on my neck cost like five K (five K)
I want a girl built just like Kim K (she thick)
Karate chop that bitch just like a sensei (karate)
Pull off up in a 'Rari or a Bentley
I just want a Rollie, Rollie, Rollie with a dab of ranch (dab, dab)
I already got some designer to hold up my pants
I just want some ice (ice) on my wrist so I look better when I dance
Have you lookin' at it, put you in a trance
I just want a Rollie, Rollie, Rollie with a dab of ranch
I already got some designer to hold up my pants (Versace)
I just want some ice on my wrist so I look better when I dance
Have you lookin' at it, put you in a trance
Yeah, yeah, yeah (yeah)
All I ever wanted was a Rollie, Rollie (Rollie, Rollie) (yeah)
All I ever wanted was a Rollie, Rollie (Rollie, Rollie) (yeah)
Cooler than a snowman with the ice all on me (brr) (yeah)
Now your chick all on me, now your chick all on me (she on me)",2017,"Hip hop music, Trap music, Hip-Hop/Rap"
2017,Attention,Charlie Puth,True,"Oh-oh, ooh
You've been runnin' 'round, runnin' 'round, runnin' 'round throwin' that dirt all on my name
'Cause you knew that I, knew that I, knew that I'd call you up
You've been going 'round, going 'round, going 'round every party in L.A.
'Cause you knew that I, knew that I, knew that I'd be at one, oh
I know that dress is karma, perfume regret
You got me thinking 'bout when you were mine, oh
And now I'm all up on ya, what you expect?
But you're not coming home with me tonight
You just want attention, you don't want my heart
Maybe you just hate the thought of me with someone new
Yeah, you just want attention, I knew from the start
You're just making sure I'm never gettin' over you
you've been runnin' 'round, runnin' 'round, runnin' 'round throwing that dirt all on my name
'Cause you knew that I, knew that I, knew that I'd call you up
Baby, now that we're, now that we're, now that we're right here standing face-to-face
You already know, already know, already know that you won, oh
I know that dress is karma (dress is karma), perfume regret
You got me thinking 'bout when you were mine (you got me thinking 'bout when you were mine)
And now I'm all up on ya (all up on ya), what you expect? (oh baby)
But you're not coming home with me tonight (oh no)
You just want attention, you don't want my heart
Maybe you just hate the thought of me with someone new
Yeah, you just want attention, I knew from the start
You're just making sure I'm never gettin' over you, oh
What are you doin' to me, what are you doin', huh?
(What are you doin'?)
What are you doin' to me, what are you doin', huh?
(What are you doin'?)
What are you doin' to me, what are you doin', huh?
(What are you doin'?)
What are you doin' to me, what are you doin', huh?
I know that dress is karma, perfume regret
You got me thinking 'bout when you were mine
And now I'm all up on ya, what you expect?
But you're not coming home with me tonight
You just want attention, you don't want my heart
Maybe you just hate the thought of me with someone new
Yeah, you just want attention, I knew from the start
You're just making sure I'm never gettin' over you (over you)
What are you doin' to me? (hey) what are you doin', huh? (what are you doin', what?)
What are you doin', huh? (what are you doin' to me?)
(What are you doin', huh?) (yeah, you just want attention)
What are you doin' to me, what are you doin', huh? (I knew from the start)
(You're just making sure I'm never gettin' over you) what are you doin' to me, what are you doin', huh?
Oh, oh",2017,"Pop rock, Pop"
2017,Location,Khalid,True,"Send me your location
Let's focus on communicating
'Cause I just need the time and place to come through
(Place to come through)
Send me your location
Let's ride the vibrations
I don't need nothing else but you
(I don't need nothing else but you)
At times I wonder why I fool with you
But this is new to me, this is new to you
Initially, I didn't wanna fall for you
Gather my attention it was all for you, so don't
Take advantage, don't leave my heart damaged
To understand that things go a little bit better when you plan it, oh
So won't you send me your location
Let's focus on communicating
'Cause I just need the time and place to come through
Send me your location
Let's ride the vibrations
I don't need nothing else but you
(I don't need nothing else but you)
I don't wanna fall in love off of subtweets, so
Let's get personal
I got a lot of cool spots that we can go
Tell me what's the move and I got you
I'm only acting like this 'cause I like you, oh
Just give me the vibe to slide then
Oh, I might make you mine by the night, and
Send me your location
Let's focus on communicating
'Cause I just need the time and place to come through
(Place to come through)
Send me your location
Let's ride the vibrations
I don't need nothing else but you
(I don't need nothing else but you)
Ride, ride, ride
Come and vibe with me tonight
I don't need nothing else but you
(I don't need nothing else but you)
Ride, ride, ride
Come and vibe with me tonight
I don't need nothing else but you
Nothing else but you, oh
Do, do, do, do, do, do
Oh, oh, mmm, mmm, mmm, mmm
Oh, oh, oh
Oh, oh, oh, mmm, mmm, mmm
Do, do, do, do, do, do, do
Do, do, do, do, do, do, do
Oh, I don't need nothing else but you",2017,"Contemporary R&B, Alternative R&B, R&B/Soul, Pop, Hip-Hop/Rap, Holiday"
2017,Sign Of The Times,Harry Styles,True,"Just stop your crying
It's a sign of the times
Welcome to the final show
Hope you're wearing your best clothes
You can't bribe the door on your way to the sky
You look pretty good down here
But you ain't really good
If we never learn, we been here before
Why are we always stuck and running from
The bullets?
The bullets
We never learn, we been here before
Why are we always stuck and running from
The bullets?
The bullets
Just stop your crying
It's a sign of the times
We gotta get away from here
We gotta get away from here
Just stop your crying
It'll be alright
They told me that the end is near
We gotta get away from here
Just stop your crying
Have the time of your life
Breaking through the atmosphere
And things are pretty good from here
Remember everything will be alright
We can meet again somewhere
Somewhere far away from here
We never learn, we been here before
Why are we always stuck and running from
The bullets?
The bullets
We never learn, we been here before
Why are we always stuck and running from
The bullets?
The bullets
Just stop your crying
It's a sign of the times
We gotta get away from here
We gotta get away from here
Stop your crying
Baby, it'll be alright
They told me that the end is near
We gotta get away from here
We never learn, we been here before
Why are we always stuck and running from
The bullets?
The bullets
We never learn, we been here before
Why are we always stuck and running from
The bullets?
The bullets
We don't talk enough
We should open up
Before it's all too much
Will we ever learn?
We've been here before
It's just what we know
Stop your crying, baby
It's a sign of the times
We gotta get away
We got to get away
We got to get away
We got to get away
We got to get away
We got to, we got to, away
We got to, we got to, away
We got to, we got to, away",2018,"Regional Brazilian, MPB, Pop"
2017,Swalla,Jason Derulo Featuring Nicki Minaj & Ty Dolla $ign,True,"Drank
Young Money
Love in a thousand different flavours
I wish that I could taste them all tonight
No, I ain't got no dinner plans
So you should bring all your friends
I swear that to all y'all my type
All you girls in here, if you're feeling thirsty
Come on take a sip 'cause you know what I'm servin'
Shimmy shimmy yay, shimmy yay, shimmy ya (drank)
Swalla-la-la (drank)
Swalla-la-la (swalla-la-la)
Swalla-la-la
Shimmy shimmy yay, shimmy yay, shimmy ya (drank)
Swalla-la-la (drank)
Swalla-la-la (swalla-la-la)
Swalla-la-la
Freaky, freaky gyal
My freaky, freaky gyal
Shimmy shimmy shimmy yay, shimmy yah
Bad girls gon' swalla-la-la
Bust down on my wrist in this bitch
My pinky-ring bigger than this
Met her out in Beverly Hills, ay
Dolla got too many girls, ay
Met her out in Beverly Hills
All she wear is red bottom heels
When she back it up, put it on the Snap'
When she droppin' low, put it on the 'Gram
DJ poppin', she gon' swallow that
Champagne poppin', she gon' swallow that
All you girls in here, if you're feeling thirsty
Come on take a sip 'cause you know what I'm servin'
Shimmy shimmy yay, shimmy yay, shimmy ya (drank)
Swalla-la-la (drank)
Swalla-la-la (swalla-la-la)
Swalla-la-la
Shimmy shimmy yay, shimmy yay, shimmy ya (drank)
Swalla-la-la (drank)
Swalla-la-la (swalla-la-la)
Swalla-la-la
Freaky, freaky gyal
My freaky, freaky gyal (yo, yo, ayo)
Bad gyal nuh swalla nuttin', word to the Dalai Lama
He know I'm a fashion killa, word to John Galliano
He copping that Valentino, ain't no telling me ""no""
I'm that bitch, and he know, he know
How y'all wifin' these thots? You don't get wins for that
I'm havin' another good year, we don't get blimps for that
Pussy game still cold, we don't get minx for that
When I'm poppin' them bananas, we don't link chimps for that
I gave these bitches two years, now your time's up
Bless her heart, she throwing shots but every line sucks
I'm in that cherry red foreign with the brown guts
My shit slappin' like dude did LeBron's nuts
All you girls in here, if you're feeling thirsty
Come on take a sip 'cause you know what I'm servin'
Shimmy shimmy yay, shimmy yay, shimmy ya (my love) (drank)
Swalla-la-la (my love) (drank)
Swalla-la-la (swalla-la-la)
Swalla-la-la
Shimmy shimmy yay, shimmy yay, shimmy ya (drank)
Swalla-la-la (drank)
Swalla-la-la (swalla-la-la)
Swalla-la-la
Young Money
Swalla-la-la
J.D
Freaky, freaky gyal
Swalla-la-la
My freaky, freaky gyal
Swalla-la-la
My freaky, freaky gyal
Swalla-la-la
My freaky, freaky gyal
Derulo",2017,"Pop music, Dance music, Contemporary R&B, Dancehall, Pop"
2017,In Case You Didn't Know,Brett Young,True,"I can't count the times
I almost said what's on my mind
But I didn't
And just the other day
I wrote down all the things I'd say
But I couldn't
I just couldn't
Baby, I know that you've been wonderin'
Mm, so here goes nothin'
In case you didn't know
Baby, I'm crazy 'bout you
And I would be lyin' if I said
That I could live this life without you
Even though
I don't tell you all the time
You had my heart a long, long time ago
In case you didn't know
The way you look tonight
That second glass of wine
That did it
Mm
There was somethin' 'bout that kiss
Girl, it did me in
Got me thinkin'
I'm thinkin'
One of the things that I've been feelin'
Mm, it's time you hear 'em
In case you didn't know
Baby, I'm crazy 'bout you
And I would be lyin' if I said
That I could live this life without you
Even though
I don't tell you all the time
You had my heart a long, long time ago
In case you didn't know
You got all of me
I belong to you
Yeah, you're my everything
In case you didn't know
I'm crazy 'bout you
I would be lyin' if I said
That I could live this life without you
Even though
I don't tell you all the time
You had my heart a long, long time ago
Yeah, you had my heart a long, long time ago
Mm
In case you didn't know
No, no
In case you didn't know",2017,"Pop music, Dance music, Contemporary R&B, Dancehall, Pop"
2017,DNA.,Kendrick Lamar,True,"I got, I got, I got, I got
Loyalty, got royalty inside my DNA
Quarter piece, got war, and peace inside my DNA
I got power, poison, pain, and joy inside my DNA
I got hustle, though, ambition flow inside my DNA
I was born like this
Since one like this, immaculate conception
I transform like this, perform like this
Was Yeshua new weapon
I don't contemplate, I meditate
Then off your-, off your head
This that put-the-kids-to-bed
This that I got, I got, I got, I got
Realness, I just kill sh- 'cause it's in my DNA
I got millions, I got riches buildin' in my DNA
I got dark, I got evil that rot inside my DNA
I got off, I got troublesome heart inside my DNA
I just win again, then, win again like Wimbledon I serve
Yeah, that's him again, the sound that engine in is like a bird
You see fireworks and Corvette tire skrrt the boulevard
I know how you work, I know just who you are
See, you's a, you's a, you's a
B-, your hormones prolly switch inside your DNA
Problem is, all that sucker shit inside your DNA
Daddy prolly snitched, heritage inside your DNA
Backbone don't exist, born outside a jellyfish, I gauge
See, my pedigree most definitely don't tolerate the front
Sh- I've been through prolly offend you
This is Paula's oldest son
I know murder, conviction, burners, boosters
Burglars, ballers, dead, redemption
Scholars, fathers dead with kids, and
I wish I was fed forgiveness
Yeah, yeah, yeah, yeah, soldier's DNA (I'ma soldier DNA)
Born inside the beast
My expertise checked out in second grade
When I was nine, on cell, motel
We didn't have nowhere to stay
At 29, I've done so well, hit cartwheel in my estate
And I'm gon' shine like I'm supposed to antisocial, extrovert
And excellent mean the extra work
And absentness what the fuck you heard
And pessimists never struck my nerve
And Nazareth gonna plead this case
The reason my power's here on earth
Salute the truth, when the prophet say
I-I got loyalty, got royalty inside my DNA (this is why I say that hip hop)
(Has done more damage to young African Americans) (I got loyalty, got royalty inside my DNA)
I live a better life, I'm rollin' several dice, f- your life
(Than racism in recent years) (I got loyalty, got royalty inside my DNA)
(I live a be-, - your life)
This is my heritage, all I'm inheritin' (five, four, three, two, one)
Money and power, the Mecca of marriages
Tell me somethin' (give me some ganja)
You motherfuckers can't tell me nothin'
I'd rather die than to listen to you
My DNA not for imitation, your DNA, an abomination
This how it is when you're in the Matrix
Dodgin' bullets, reapin' what you sow
And stackin' up the footage, livin' on the go, and sleepin' in a villa
Sippin' from a Grammy and walkin' in the buildin'
Diamond in the ceilin', marble on the floors
Beach inside the window, peekin' out the window
Baby in the pool, godfather goals
Only Lord knows I've been goin' hammer
Dodgin' paparazzi, freakin' through the cameras
Eat at Four Daughters, Brock wearin' sandals
Yoga on a Monday, stretchin' to Nirvana
Watchin' all the snakes, curvin' all the fakes
Phone never on, I don't conversate
I don't compromise, I just penetrate
Sex, money, murder, these are the breaks
These are the times, level number nine
Look up in the sky, .10 is on the way
Sentence on the way, killings on the way
Motherf-ker, I got winners on the way
You ain't sh- without a body on your belt
You ain't sh- without a ticket on your plate
You ain't sick enough to pull it on yourself
You ain't rich enough to hit the lot and skate
Tell me when destruction gonna be my fate
Gonna be your fate, gonna be our faith?
Peace to the world, let it rotate
Sex, money, murder, our DNA",2017,"Pop music, Dance music, Contemporary R&B, Dancehall, Pop"
2017,Magnolia,Playboi Carti,True,"Yo, Pi'erre, you wanna come out here?
In New York I Milly Rock (rock)
Hide it in my sock (sock)
Running from the opp (opp)
And I shoot at opp (opp) uh, uh (what?)
And I'm on the block (what?) Uh, uh (what? What?)
And I'm on the block (what?)
In New York I Milly Rock (hello?)
Hide it in my sock (what?)
Hide it in my sock (what?)
Selling that rerock (what? Woah, what? What? Uh, what? What?)
In New York I Milly Rock (ooh)
Hide it in my sock (woah)
Used to sell rerock (what?)
Runnin' from the cops (woah)
Shootin' at these opps (woah)
Yo, Pi'erre, you wanna come out here? (Woah)
Shooting at these opps (what?)
'Cause I run they block (what?) Uh
Give me top (top) uh, in my drop-top
All these hoes gon' flock (flock, flock)
When I drop, yeah (drop, drop)
All these hoes gon' flock (flock, flock)
When I drop, yeah (drop, drop)
All these hoes gon' flock (flock, flock)
When I drop, uh (drop, drop)
Woo, woo, woo, woo (bih)
Woo, woo (bih) woo, woo (bih)
All these hoes want cash (cash)
All these hoes want bags, uh
Fucking on your bitch (bih) uh
I'm her dad (yeah) uh
All these niggas sound like cats, sound like cats (blah)
I'm a soldier, ooh (what?)
Damn, I thought I told you, ooh (what?)
Shootin' like a soldier, ooh (bih)
Like I'm from Magnolia, ooh (what?)
All these niggas (what? What?) always fold (what? What?)
Big bank (what? What?) never fold (What?)
I'm sippin' Act' (what?) fill that shit slowly (hello?)
Bitches on me (what? Bih) say she like my clothing (yeah)
I'm in London (what?) Yung Carti global (what?)
Designer is on me (phew) call it dirty laundry (phew)
All these bitches want Yung Carti (what?) Yung Carti (yeah)
Ayy, Yung Carti, Yung Carti, what? (Hop in the bit', hop in the bit')
Yung Carti, Yung Carti (what? What? Hold on) yeah
All of your bitches, they loose, hold on
All of your bitches, they loose, hold on (yeah)
All of my bitches, they rich, hold on
And they stay rockin' that Rick, hold on
Uh, what? What? Hold on, what? What? Uh (yeah)
Rich, rich (rich)
Cash Carti, bitch (bitch)
Rich, bitch (hold on)
Got a rich clique (hold on)
I'm suckin' on the clit (hold on)
She suckin' on the dick (yeah)
Give that hoe a tip (yeah)
Told her, ""Buy some kicks"" (kicks)
Ooh, then I brush my teeth (what?)
Hop up in the whip
Glocky in the whip (skrrt)
Glocky in the whip (yeah)
And I'm cocky, fuckin' on a thotty
She just wanna plot me, bitch can't stop me (stop me)
I'm ridin' in a Masi (what? Masi)
This ain't even my Masi (nah)
Hope that's not your thotty (what?)
Your bitch look like a auntie (what?)
Walked in with Ashanti (what?)
Damn, that look like 'Shanti (what?)
Damn, that look like Carti (yeah-yeah)
I think that be Yung Carti
Heard he spent a hundred on a fucking watch piece, that's filthy (phew, what? Woah, woah)
In New York I Milly Rock (what?)
Hide it in my sock (what? What?)
Running from an opp (what? What?)
And I shoot at opp (what? What?) uh, uh (phew)
And I'm on the block (phew) uh, uh (hello?)
And I'm on the block (what?)
In New York I Milly Rock (what?)
Hide it in my sock (what?)
Hide it in my sock (sock)
Selling that rerock (rerock)
What? What? (What?)
What? Uh, what?
In New York I Milly Rock (what?)
Hide it in my sock (what?)
Use to sell rerock, uh
Runnin' from the cops, uh
Shootin' at these opps
You know what I'm sayin'?
Yo (yeah) Pi'erre, you wanna come out here?
Bitch ass nigga, fuck that nigga, man",2017,"Pop music, Dance music, Contemporary R&B, Dancehall, Pop"
2017,Closer,The Chainsmokers Featuring Halsey,True,"Hey, I was doing just fine before I met you
I drink too much and that's an issue, but I'm okay
Hey, you tell your friends it was nice to meet them
But I hope I never see them again
I know it breaks your heart
Moved to the city in a broke-down car, and
Four years, no calls
Now you're looking pretty in a hotel bar
And I, I, I, I, I can't stop
No, I, I, I, I, I can't stop
So, baby, pull me closer
In the back seat of your Rover
That I know you can't afford
Bite that tattoo on your shoulder
Pull the sheets right off the corner
Of that mattress that you stole
From your roommate back in Boulder
We ain't ever getting older
We ain't ever getting older
We ain't ever getting older
You look as good as the day I met you
I forget just why I left you, I was insane
Stay and play that Blink-182 song
That we beat to death in Tucson, okay
I know it breaks your heart
Moved to the city in a broke-down car, and
Four years, no call
Now I'm looking pretty in a hotel bar
And I, I, I, I, I can't stop
No, I, I, I, I, I can't stop
So, baby, pull me closer
In the back seat of your Rover
That I know you can't afford
Bite that tattoo on your shoulder
Pull the sheets right off the corner
Of that mattress that you stole
From your roommate back in Boulder
We ain't ever getting older
We ain't ever getting older
We ain't ever getting older",2016,"Dance/Electronic, Pop"
2017,Bad And Boujee,Migos Featuring Lil Uzi Vert,False,,2016,"Dance/Electronic, Pop"
2017,Slippery,Migos Featuring Gucci Mane,False,,2017,"Dance/Electronic, Pop"
2017,Everyday We Lit,YFN Lucci Featuring PnB Rock,True,"I came up from nothing nigga you can't tell me shit
Did it on my own, check out my neck check out my wrist
I swear I ain't never expected it to be like this
Now a nigga gettin' rich I swear everyday we lit
Everyday we lit, you can't tell me shit
'Member I was broke, now I'm gettin' rich
Yeah when yo' diamonds colder than a bitch, then you know you lit
When you quick to take a nigga bitch, then you know you lit
Everyday we lit, everyday we lit
Everyday we lit, everyday we lit
Everyday we lit, everyday we lit
Everyday we lit yeah, everyday we lit
Can't wait to get that Vacheron
Put it on my arm
Just counted a 50 with my mom, yo' boy a don
All my cars came foreign, my chain glowin'
I ain't goin' man look where we came from
Uh all yo' bangers got my name on it
She want me to put my name on it
I got the hottest '16, one of the best you've ever seen
But she like it when I sing on it
I came up from nothing nigga you can't tell me shit
Did it on my own, check out my neck check out my wrist
I swear I ain't never expected it to be like this
Now a nigga gettin' rich I swear everyday we lit
Everyday we lit, you can't tell me shit
'Member I was broke, now I'm gettin' rich
Yeah when yo' diamonds colder than a bitch, then you know you lit
When you quick to take a nigga bitch, then you know you lit
Everyday we lit, everyday we lit
Everyday we lit, everyday we lit
Everyday we lit, everyday we lit
Everyday we lit yeah, everyday we lit
Can't wait to get that new drop
Put that on my block
I just copped a new Beam, put that on my Glock
I done stepped my game up, got my chains up
I swear on my niggas I won't never change up
Rollie all on my wrist, rollie all on my bitch
I ain't goin' back broke, now a nigga gettin' rich
I did it all on my own, and nobody gave me a loan
Now my diamonds on froze, now I'm fuckin' niggas' hoes
I came up from nothing nigga you can't tell me shit
Did it on my own, check out my neck check out my wrist
I swear I ain't never expected it to be like this
Now a nigga gettin' rich I swear everyday we lit
Everyday we lit, you can't tell me shit
'Member I was broke, now I'm gettin' rich
Yeah when yo' diamonds colder than a bitch, then you know you lit
When you quick to take a nigga bitch, then you know you lit
Everyday we lit, everyday we lit
Everyday we lit, everyday we lit
Everyday we lit, everyday we lit
Everyday we lit yeah, everyday we lit
Yeah-yea-yea yeah
Ay say everyday we lit
You can't tell me shit
Yeah
Everyday we lit uh
Everyday we lit
Everyday we lit uh",2017,"Dance/Electronic, Pop"
2017,Goosebumps,Travis Scott,True,"Yeah
7:30 in the night, yeah
Ooh-ooh, ooh
I get those goosebumps every time, yeah, you come around, yeah
You ease my mind, you make everything feel fine
Worried 'bout those comments, I'm way too numb, yeah
It's way too dumb, yeah
I get those goosebumps every time, I need the Heimlich
Throw that to the side, yeah
I get those goosebumps every time, yeah, when you're not around (straight up)
When you throw that to the side, yeah (it's lit)
I get those goosebumps every time, yeah
7-1-3 through the 2-8-1, yeah I'm ridin'
Why they on me?
Why they on me? I'm flyin', sippin' low-key
I be sippin' low-key in Onyx, rider, rider
When I'm pullin' up right beside ya
Pop star, lil' Mariah
When I text, kick game, knowledge
Throw a stack on the Bible
Never Snapchat or took molly
She fall through plenty, her and all her ginnies, yeah
We at the top floor, right there off Doheny, yeah
Oh no, I can't fuck with y'all, yeah
When I'm with my squad I cannot do no wrong, yeah
Saucin' in the city, don't get misinformed, yeah
They gon' pull up on you (brrt, brrt, brrt)
Yeah, we gon' do some things, some things you can't relate
Yeah, 'cause we from a place, a place you cannot stay
Oh, you can't go, oh, I don't know
Oh, back the fuck up off me (brrt, brrt, brrt)
I get those goosebumps every time, yeah, you come around, yeah
You ease my mind, you make everything feel fine
Worried 'bout those comments, I'm way too numb, yeah
It's way too dumb, yeah
I get those goosebumps every time, I need the Heimlich
Throw that to the side, yeah
I get those goosebumps every time, yeah, when you're not around
When you throw that to the side, yeah
I get those goosebumps every time
Uh, I wanna press my like, yeah, I wanna press my
I want a green light, I wanna be like
I wanna press my line, yeah
I wanna to take that ride, yeah
I'm gonna press my line
I want a green light, I wanna be like, I wanna press my
Mama, dear, spare your feelings
I'm relivin' moments, peelin' more residual
I can buy the building, burn the building, take your bitch
Rebuild the building just to fuck some more
I can justify my love for you
And touch the sky for God to stop debatin' war
Put the pussy on a pedestal (ayy)
Put the pussy on a high horse
That pussy to die for
That pussy to die for
Peter Piper, picked a pepper
So I could pick your brain and put your heart together
We depart the shady parts and party hard, the diamonds yours
The coupe forever
My best shot, just might shoot forever like (brrt)
I get those goosebumps every time, yeah, you come around, yeah
You ease my mind, you make everything feel fine
Worried 'bout those comments, I'm way too numb, yeah
It's way too dumb, yeah
I get those goosebumps every time, I need the Heimlich
Throw that to the side, yeah
I get those goosebumps every time, yeah, when you're not around
When you throw that to the side, yeah
I get those goosebumps every time",2016,"R&B/Soul, Dance/Electronic, Pop, Afroswing, Hip-Hop/Rap, UK Rap"
2017,24K Magic,Bruno Mars,True,"Tonight
I just want to take you higher
Throw your hands up in the sky
Let's set this party off right
Players, put yo' pinky rings up to the moon
Girls, what y'all trying to do?
Twenty four karat magic in the air
Head to toe so player
Look out, uh
Pop pop, it's show time (show time)
Show time (show time)
Guess who's back again?
Oh they don't know? (Go on tell 'em)
Oh they don't know? (Go on tell 'em)
I bet they know soon as we walk in (showin' up)
Wearing Cuban links (ya)
Designer minks (ya)
Inglewood's finest shoes (whoop, whoop)
Don't look too hard might hurt ya'self
Known to give the color red the blues
Oh shit, I'm a dangerous man with some money in my pocket (keep up)
So many pretty girls around me and they waking up the rocket (keep up)
Why you mad, fix ya face, ain't my fault y'all be jocking (keep up)
Players only, come on
Put your pinky rings up to the moon
Girls, what y'all trying to do?
Twenty four karat magic in the air
Head to toe so player
Uh, look out!
Second verse for the hustlas (hustlas) gangstas (gangstas)
Bad bitches and ya ugly ass friends (haha)
Can I preach? (Uh oh) can I preach? (Uh oh)
I gotta show 'em how a pimp get it in
First, take your sip (sip), do your dip (dip)
Spend your money like money ain't shit (whoop, whoop)
We too fresh
Got to blame in on Jesus
Hashtag blessed, they ain't ready for me
I'm a dangerous man with some money in my pocket (keep up)
So many pretty girls around me and they waking up the rocket (keep up)
Why you mad, fix ya face, ain't my fault y'all be jocking (keep up)
Players only, come on
Put your pinky rings up to the moon
Hey girls
What y'all trying to do? (What y'all trying to do?)
Twenty four karat magic in the air
Head to toe so player
Uh, look out!
everywhere I go they be like
Ooh, so player
Everywhere I go they be like (ooh, so player, ooh)
Oh everywhere I go they be like (ooh, so player, ooh)
Now, now, now watch me break it down like (uh)
Twenty four karat, twenty four karat magic
What's that sound (twenty four karat, twenty four karat magic)
Come on now
Twenty four karat, twenty four karat magic
Don't fight the feeling, invite the feeling
Just put your pinky rings up to the moon
Girls, what y'all trying to do? (Tell me what y'all trying to do)
Twenty four karat magic in the air
Head to toe so player (hands up!)
Put your pinky rings up to the moon
Girls, what y'all trying to do? (Do)
Twenty four karat magic in the air
Head to toe so player (twenty four karat) uh, look out",2018,"Funk, Disco, Contemporary R&B, R&B/Soul, MORE"
