Top100Year,SongTitle,Artist,LyricsStatus,ReleaseYear,Genre,Lyrics,Label
2020,Watermelon Sugar,Harry Styles,True,2019,"Alternative/Indie, Pop",Tastes like strawberries summer evening sounds like song want berries summer feeling wonderful warm Breathe Breathe not know could ever go without thinking loud not know could ever go without Watermelon sugar High Watermelon sugar High Watermelon sugar High Watermelon sugar high Watermelon sugar Strawberries summer evening Baby end June want belly summer feeling Getting washed away Breathe Breathe not know could ever go without Watermelon sugar High Watermelon sugar High Watermelon sugar High Watermelon sugar high Watermelon sugar High Watermelon sugar High Watermelon sugar High Watermelon sugar high want taste want taste Watermelon sugar high Tastes like strawberries summer evening sounds like song want belly summer feeling not know could ever go without Watermelon sugar High Watermelon sugar High Watermelon sugar High Watermelon sugar high Watermelon sugar High Watermelon sugar High Watermelon sugar High Watermelon sugar high want taste want taste Watermelon sugar high want taste want taste Watermelon sugar high Watermelon sugar,Positive
2020,If The World Was Ending,JP Saxe Featuring Julia Michaels,True,2019,"Trap music, Latin Urbano, R&B/Soul, Afroswing, Hip-Hop/Rap, Dembow",distracted traffic not feel earthquake happened really got thinking drinking living room Chillin' watching television year Think figured let go let communication die know know know not forever fine know know know not meant fine world ending would come right would come would stay night Would love hell fears would irrelevant world ending would come right sky's falling would hold tight would not reason would even say goodbye world ending would come right Right? world ending would come right Right? tried imagine reaction not scare earthquake happened really got thinking night went drinking Stumbled house not make past kitchen Ah year Think figured think without ripping heart know know know not forever fine know know know not meant fine world ending would come right would come would stay night Would love hell fears would irrelevant world ending would come right sky's falling would hold tight No would not reason would even say goodbye world ending would come right would come right would come would come would come right know know know not forever fine know know know not meant fine world ending would come right would come would stay night Would love hell fears would irrelevant world ending would come right sky's falling hold tight No would not reason would even say goodbye world ending would come right would come would come would come right world ending would come right,Negative
2020,Be A Light,"Thomas Rhett Featuring Reba McEntire, Hillary Scott, Chris Tomlin & Keith Urban",True,2020,"Afropop, UK Rap, Nigerian Hip Hop",time full war peace time full doubt believe Yeah not much difference time full war peace world full hate light somebody wrong make right not hide dark born shine world full hate light (La-la-la la la la law place needs change make difference time full noise listen life breeze better live place needs change make difference world full hate light somebody wrong make right Oh not hide dark born shine world full hate light La-la-la la la la la La-la-la la la la la La-la-la la la la la La-la-la la la la la race cannot win slow Yeah get one go around finish line six feet ground race cannot win slow world full hate light somebody wrong make right make right not hide dark born shine world full hate light Yeah hard live color see black white world full hate light,Negative
2021,Traitor,Olivia Rodrigo,True,2021,"Ballad, Indie pop, Alternative/Indie, R&B/Soul, Pop, Hip-Hop/Rap",Ooh-ooh-ooh Ah-ah-ah-ah-ah Brown guilty eyes little white lies Yeah played dumb always knew would talk maybe even worse kept quiet could keep not funny ran second called quits not funny said friends sure hell not look like betrayed know never feel sorry way hurt yeah would talk together Loved worst not matter took two weeks go date Guess not cheat still traitor bring around shut Show like new trophy know true no damn way Could fall love somebody quickly not funny twisted games questions used avoid not funny Remember brought told paranoid betrayed know never feel sorry way hurt yeah would talk together Loved worst not matter took two weeks go date Guess not cheat still traitor God wish thought went fell love sleeping bed made not dare forget way betrayed know never feel sorry way hurt yeah would talk together gave word not matter took two weeks go date Guess not cheat still still traitor Yeah still traitor Ooh-ooh-ooh God wish thought went fell love,Negative
2021,Heat Waves,Glass Animals,True,2020,"Alternative/Indie, Contemporary R&B, Psychedelic pop",Road shimmer wiggling vision Heat heat waves swimming mirror Road shimmer wiggling vision Heat heat waves swimming Sometimes think Late nights middle June Heat waves faking Cannot make happier Sometimes think Late nights middle June Heat waves faking Cannot make happier Usually put something TV never think today see reflections Clearly Hollywood laying screen need better life need something never give Fake water across road gone night come Sometimes think Late nights middle June Heat waves faking Cannot make happier cannot fight cannot breathe say something loving got let go better someone new not want alone know hurts look broken cry One say goodbye Sometimes think Late nights middle June Heat waves faking Cannot make happier Sometimes think Late nights middle June Heat waves faking Cannot make happier wonder dreaming sleep smile comfortable wish could give look perfectly unload Sometimes think Late nights middle June Heat waves faking Heat waves faking Sometimes think Late nights middle June Heat waves faking Cannot make happier Sometimes think Late nights middle June Heat waves faking Cannot make happier Road shimmer wiggling vision Heat heat waves swimming mirror Road shimmer wiggling vision Heat heat waves swimming mirror,Positive
2021,Rapstar,Polo G,True,2021,"Pop, Hip-Hop/Rap","Uh (Tuned Copped BMW new deposit picked another bag Like ""Fuck count hear planes flying crowds screaming money counters chains clanging Shit guess sound winning not joking sound like kidding making like two thousand minute high clouds swimming probably gone drown bet gone get loud might child finished Uh not love ho fuck cannot get near bitch give conversation Siri pants Amiri yes winning clearly chosen one seen potential fear Lately praying God wonder hear Thinkin' old swear miss dearly Stay til come sticking theory Every day battle exhausted weary Make sure smile public alone eyes teary fought shit hurt severely getting high hide behind insecurities Takin' different pills know not gone Uh copped BMW new deposit picked another bag Like ""Fuck count hear planes flying crowds screaming money counters chains clanging Shit guess sound winning not joking sound like kidding making like two thousand minute high clouds swimming probably gone drown bet gone get loud uh uh might child finished say Pac rebirth never put weak verse Homicides lurk step til feet hurt putting streets first White tees turned burgundy T-shirts Lookin' something real stuck deep search Anxiety killing want leave Earth ask okay make everything seem worse Tryna explain feelings sound like something rehearsed Stabbed back clean smirk Lookin' deep eyes read thoughts Shut fuck mean please not talk done much not need another loss Put every war scar every battle fought Uh copped BMW new deposit picked another bag Like ""Fuck count hear planes flying crowds screaming money counters chains clanging Shit guess sound winning not joking sound like kidding making like two thousand minute high clouds swimming probably gone drown bet gone get loud might child finished finished finished",Negative
2021,Happier,Olivia Rodrigo,True,2021,"Rhythm and blues, R&B/Soul, Afroswing, Hip-Hop/Rap",broke month ago friends mine know know moved found someone new One girl brings better thought heart detached sunlight past sweet pretty mean forgot Oh hope happy not like selfish know cannot let go find someone great not find no one better hope happy not happier tell beautiful girl ever seen eternal love bullshit know never mean Remember believed meant said first picking apart Like cutting make miss wretched heart beautiful looks kind probably gives butterflies hope happy not like selfish know cannot let go find someone great not find no one better hope happy wish best really Say love baby not like loved think fondly hands hope happy not happier Ooh Ooh-ooh hope happy not like selfish know cannot let go find someone great not find no one better hope happy not happier,Positive
2021,Beautiful Mistakes,Maroon 5 Featuring Megan Thee Stallion,True,2021,"Pop, Hip-Hop/Rap","beautiful bittersweet like broken home take shot memories black like empty street fill days way walk fill nights broken dreams make lies inside head Like ""One day come back not holding not holding depressed gone Not holding not holding Beautiful mistakes make inside head naked bed lie awake making beautiful mistakes would not take back love past lie awake making beautiful mistakes Nah-nah-nah head Nah-nah-nah bed Nah-nah-nah Making beautiful mistakes pitiful cannot believe every day gets worse take break cut keep looking soft fill nights way still wake broken dreams make lies inside head Feel like reality not holding not holding depressed gone Not holding not holding Beautiful mistakes make inside head naked bed lie awake making beautiful mistakes would not take back love past lie awake making beautiful mistakes Nah-nah-nah head Nah-nah-nah bed Nah-nah-nah Making beautiful mistakes wrong let Usually like situations beneficial something different got looking stupid way coming back dream lucid Prove made promise keep keep want lie get made not believe boy bye really fine without ya Looking fine sipping wine dancing club couches Baby want lose like not need (Like not need Like not block still try reach still try reach figure call TV? running outta chances time mean Yeah bet miss love bed stressing pulling hair Smelling pillows wishing (I Sliding shower wall looking sad know hard let go best (I best Best ever best gone get gone get break not want friends friends toxic Beautiful mistakes make inside head naked bed lie awake making beautiful mistakes would not take back love past lie awake making beautiful mistakes Nah-nah-nah head Nah-nah-nah bed Nah-nah-nah yeah yeah Making beautiful mistakes Nah-nah-nah head Nah-nah-nah bed Nah-nah-nah beautiful Making beautiful mistakes Nah-nah-nah Nah-nah-nah Nah-nah-nah",Positive
2021,Quicksand,Morray,True,2021,"Pop-punk, Alternative/Indie, R&B/Soul","Hmm yeah Hmm yeah Hmm yeah yeah Since stood tall kickstand Thinking plan get quick bands Falling deep quicksand Flag ass no quick brand packing pounds got weight beef streets stay Betty Crocker showed bake cake brush put everything love stake brush Since stood tall kickstand Thinking plan get quick bands Falling deep quicksand Flag ass no quick brand packing pounds got weight beef streets stay Betty Crocker showed bake cake brush put everything love stake brush Back day man night ripped jeans Could not afford new pair broke seams Could not think money broke dreams Outfit match crack fiend trona fly could not take Clothes falling ass lost weight dog No jacket winter shakes dog said ""Fuck something gone shake dog night Bobby put quick lick not lot enough quick fix Interceptions stealing caught pick six snow pitching woe bitch brick dick Never killed not gone lie tempted target lucky missed always fucking misfit opportunity knocking missed Young hopped stoop Two doors floor hop coupe sore war could not lose Got scars bruises man got proof Resemble young Steele got juice think Tupac let Omar Epps loose Stepping neck Timberland boots planted stable growing roots Since stood tall kickstand Thinking plan get quick bands Falling deep quicksand Flag ass no quick brand packing pounds got weight beef streets stay Betty Crocker showed bake cake brush put everything love stake brush Since stood tall kickstand Thinking plan get quick bands Falling deep quicksand Flag ass no quick brand packing pounds got weight beef streets stay Betty Crocker showed bake cake brush put everything love stake brush remember chilling one little bitch crib 'Bout fuck nut main course fixings night came bitch shit not know raw hands gifted Boy chop get mix quick Couple knots made drop like drunk lifted Fought another night thought kinship Throwing sets ended friendship Gave respect neck neck night not back standing ended back hands life ended flat Flat like wing let us see flap enough tuff lasted one round K.D. bench equipped around Made run funny scared gun sound Made shit bitch car ducked not got no time fakes phonies brownies pops jakes homies come past gate whacking weeds cutting heads snakes hungry eating right ya plate want mine take stagnant magnet staying place reason popping hate Since stood tall kickstand Thinking plan get quick bands Falling deep quicksand Flag ass no quick brand packing pounds got weight beef streets stay Betty Crocker showed bake cake brush put everything love stake brush Since stood tall kickstand Thinking plan get quick bands Falling deep quicksand Flag ass no quick brand packing pounds got weight beef streets stay Betty Crocker showed bake cake brush put everything love stake brush",Negative
2021,Breaking Up Was Easy In The 90's,Sam Hunt,True,2020,"Alternative/Indie, Pop","Yeah man oh man oh man Bartender looked like ""Pony man closing paid tab turned around Got phone way home Ended rabbit hole Funny not changed bit twice pretty Glad finally got see New York City know not race looks like getting faster getting hey gone sick sitting house dying phone Wishin' somewhere alone Try let go something always reminds bet breaking easy tired getting drunk tired free Tired seeing pictures not want see Girl everywhere everywhere behind bet breaking easy Back could convinced maybe called not know say not leave message probably home right sound asleep going not really thing would not clue lately not miss calls miss calling go around around sick sitting house dying phone Wishin' somewhere alone Try let go something always reminds bet breaking easy tired getting drunk tired free Tired seeing pictures not want see Girl everywhere everywhere behind bet breaking easy Modern love leads modern hearts breaking product generation enough watching getting life Baby sick sitting house dying phone Wishin' somewhere alone try let go something always reminds (I bet breaking easy tired getting drunk tired free Tired seeing pictures not want see Girl everywhere everywhere behind bet breaking easy",Positive
2021,Hats Off,"Lil Baby, Lil Durk & Travis Scott",True,2021,"Pop-punk, Pop rock, Alternative rock, Grunge",Change name kid baby goat Keep Drac' like started OVO get percent want Got house lake bought boat 'Bout switch play audible State-to-state private jet model hoes done ran dollars followers take week Cabo Life's gamble playing lotto betting know got 'Member driving Impalas not beef problems solve remember D2 revolver bought partan died argument hating way farther 'Member asking mom father not no talking fire trona get Niggas cuffing hoes crew done Get racks bank put right bag Say would not would Hop marching drums like play band come straight mud not no sand Twenty-hour flight popped Xan' got horny almost fucked fan think cannot end ShadeRoom Everything hit done paid know bring table tell real label TV not cable richer neighbors wear chain proud trophy crowd bodies not got mind not know not got loud keep trona mine cannot hold Forgiatos Kobe not say know owe not got search know Hats keeping real easy fall victim fake Durk Voice know say Hero come save day Hats keeping real easy fall victim fake Durk Voice know say Hero come save day Bitch D-boy T.Roy forever word V.Roy killers forever trenches Grammys cannot change nothing like bitches let offer cash never gone ask nothing never gone switch time ever switch Glock motherfucking button Rappers running back telling bitches hitting not telling nothing 4TF Family Four Pockets Full keep hundred shit solid done took losses done turned robbers killers bosses night way way back Way Uzi dropping cross family never recruiting Clique full killers choosing shoot Someone tell Kanye Kim stick script tell free Larry Hoover Voice Baby Hero Trav like Michael Jackson yeah minute crazy winning feel like rapping year Let night play ready bitch getting rich cosmetics Life done freed daddy Lights could not see baby 2010 gun Pelle 2011 fighting cell 2012 signed deal Cali 2021 big Khaled wear chain proud trophy crowd bodies not got mind not know not got loud keep trona mine cannot hold Forgiatos Kobe not say know owe not got search know Hats keeping real easy fall victim fake Durk Voice know say Hero come save day Hats keeping real easy fall victim fake Durk Voice know say Hero come save day drop label see crosses surrounding table never cross us flip ya alfresco Bro silent without potato took logic built payroll whips chocolate built like LEGOs let us got leave deceased way ever find peace case might need priest streets got keep belief Not wave got keep sea Look got keep fee Made hundred put gold lit Took steppers put roll straight gotta riding gliding sliding ready snatch soul eighteen still got deal Dre go road road back outside see lily pro got believers R.I.P. Big Tone know see us Sorry got fuck low cannot make Cheaters Dawg got bussing bleachers jumping like wall wall,Positive
2021,"Jealousy, Jealousy",Olivia Rodrigo,True,2021,"Rap music, Pop, UK R&B",kind want throw phone across room see girls good true teeth perfect bodies Wish not care know beauty's not lack feels like weight back cannot let go Co-comparison killing slowly think think much 'Bout kids not know sick would rather rather Anyone anyone else jealousy jealousy Started following Started following see everyone getting things want happy not cool vintage clothes vacation photos cannot stand oh God sound crazy win not loss know true cannot help getting caught Co-co-comparison killing slowly think think much 'Bout kids not know sick would rather rather Anyone anyone else jealousy jealousy friends cool go every night daddy's nice car yeah living life Got pretty face pretty boyfriend want bad not even know see Happier prettier jealousy jealousy see losing get's jealousy jealousy Co-comparison killing slowly think think much 'Bout kids not know sick would rather rather oh oh Anyone anyone else anybody else Jealousy jealousy Oh sick would rather rather Anyone anyone else Jealousy jealousy Started following,Negative
2021,Miss The Rage,Trippie Redd & Playboi Carti,True,2021,"Pop rock, Latin Urbano, Alternative/Indie, R&B/Soul, MORE","love Trippie Redd Haha cannot see damn thing not gap oh woad cannot see damn thing not gap (Oh God guard yeah like Stevie cannot see see want want 'Ghini Lamb' truck Whip like zucchini water Fiji not leave want please needy like Mimi Bae like Mya (Mya yeah like Mimi Bae like Mya like Mimi Bae like Mya like Mimi Bae like Mya not GTA helicopters monsters pull hell - poppas not fa no cops cops bitch put heart soul G- G-) B- us never not get zapped static keep MAC go ""Pew"" S- gas smell fumes 'Vette go ""Vroom"" vet lily dude pet say not Tell ""Sit "" come seen no block not Know got lot need damn yeah catch pops upping damn score yeah Yeah break break break break cannot see damn thing not gap oh woad cannot see damn thing not gap oh God guard yeah like Stevie cannot see cannot see want want 'Ghini Lamb' truck Whip like zucchini water Fiji not leave want please needy like Mimi Bae like Mya like Mimi like Mya like Carti) like Mimi like Mya like Carti yeah yeah yeah like Mimi like Mya like Carti hah no bap like Carti man need yeah yeah taste like water taste like water need taste like water Come get daughter come get daughter greasy meaty meaty not vegan (I not vegan vegan gone eat yeah bet beat (I bet beat put bust put bust see (I see bust put bus put busy leave bleeding yeah bust leave seeking blast bleeding gone weekend blast yeah Got much water blast blast Sh-got leaking blast got leaking blast blast deep end blast yeah blast deep end yeah yeah yeah hah Brrah Brrah break break Hahahahaha ah yeah King Vamp) cannot see damn thing not gap oh cannot see damn thing not gap (Oh God guard yeah oh God) like Stevie cannot see cannot see want want 'Ghini Lamb' truck Whip like zucchini water Fiji not leave want please needy like Mimi hah yeah Bae like Mya like Mimi Bae like Mya like Mimi Bae like Mya like Mimi Bae like Mya",Positive
2022,Stay,The Kid LAROI & Justin Bieber,True,2021,"Pop rock, Synth-pop, Pop rap, Pop",thing told never would told would change even knew never could know cannot find nobody else good need stay need stay hey get drunk wake wasted still realize time wasted feel like cannot feel way feel Oh fa cannot right Oh oh Oh oh Oh (Oh Oh fa cannot right thing told never would told would change even knew never could know cannot find nobody else good need stay need stay hey thing told never would told would change even knew never could know cannot find nobody else good need stay need stay hey away miss touch reason believe love difficult trust afraid fa not no way leave stranded not ever left know know cannot live without baby stay Oh oh Oh oh Oh oh fa cannot right thing told never would told would change even knew never could know cannot find nobody else good need stay need stay hey thing told never would told would change even knew never could know cannot find nobody else good need stay need stay hey Woah-oh need stay need stay hey,Positive
2022,Hold My Hand,Lady Gaga,True,2022,"R&B/Soul, Alternative/Indie, Pop, Hip-Hop/Rap",Tell need Hold hand everything okay heard heavens clouds grey Pull close wrap aching arms see hurting take long tell need see bleeding not need show decide ride life not let go til end cry tonight not let go hand cry every last tear not leave til understand Promise hold hand Raise head look wishful eyes fear inside lift give time see everything blind prayers answered let God whisper tell need see bleeding not need show decide ride life not let go til end cry tonight not let go hand cry every last tear not leave til understand Promise hold hand Hold hand hold Hold hand hand right hold hand Hold hand hold Hold hand hand right hold hand know scared pain imperfect not give heard story girl told would happy Hold hand Hold hand Hold hand hold hand Hold hand hold hand Hold hand heard heavens,Positive
2022,Calling My Name,Drake,True,2022,"Pop rock, Synth-pop, Pop rap, Pop",Ayy Ayy Mmm want hard giving counting days til come counting ways make Mmm want hard giving counting days til come counting ways make water refresher Take clothes relieve pressure need touch ya heart beats different rhythm Killa cop blood Killa cop blood Killa cop blood Killa cop blood pussy calling name come baby let us stop playing games pussy calling name come baby let us stop playing games pussy calling name come baby let us stop playing games pussy calling name come baby let us stop playing games games,Positive
2022,Hotel Lobby (Unc And Phew),Quavo & Takeoff,True,2022,"Reggaeton, Electropop, Indie/Underground Hip-Hop",Let us get Hop sixteen passenger G5 no not Challenger big one keep members freaks get coach seats cannibals like get peeked Drink whole bottle wake repeat took little shh mixed chill say seeing 3D go jungle not got coat bet come mink (I bet I) shit shit bigger Color stones infinity link factory masterpiece call twin brother got Rollie matching (Nah real Water like sauna karats pointers commas not fumble Migo gunners jungle Buy fuck frontier fuck nigger Cake no funnel woo cash Drop top feeling like Stunna ha drop top Catch plays no runner gone Chrome Heart wallet smoke pilot Take three vibes tropics Nigga not shit outside serving narcotics narcotics wood Pass stick Nigga make one wrong move pop pop birth Lanvin pro ho flooded hotel lobby flooded crowded Diamonds dancing like Bobby dancing not touch Glocky cocky not touch Shroom G6 departed Bitches gone trend topic keep trending way pull pop none nights gone stop pull gone Put shit get cup drip motherfucking faucet Keep low keep stacking bank gone get bigger Never throw shade no night Take') Lil' night not play nights see big picture nights Huncho one gone call night got back fall night get gone ball nights Fuckin' shit beat system fuck system Water like sauna karats pointers commas not fumble Migo gunners jungle Buy fuck frontier fuck nigger Cake no funnel woo cash Drop top feeling like Stunna ha drop top Catch plays no runner gone Chrome Heart wallet smoke pilot Take three vibes tropics Nigga not shit outside serving narcotics narcotics wood Pass stick Nigga make one wrong move pop pop birth Lanvin pro ho flooded hotel lobby,Negative
2022,Down Hill,Drake,True,2022,"Dance/Electronic, Hip-Hop/Rap",Baby think might late far gone Chemistry's frozen feel disconnected exposed cannot remember last feel familiar Tell ready tell ready walk away Overnight Overnight done Overnight Overnight Overnight done Overnight tried tried tried tried tried tried tried tried tried Tri-tri-tried used wonder could swear life Constant confusion nearing conclusion going downhill spent last summer spent last summer differently cannot pretend cannot pretend final Overnight Overnight done Overnight Overnight Overnight done Overnight tried tried tried tried tried tried tried tried tried Tri-tri-tried not connect anymore far far far gone not connect anymore far far far gone not connect anymore far far far gone spent last summer spent last summer differently Tell ready tell ready walk away going going downhill Oh going downhill going going downhill Oh going downhill going going downhill Oh going downhill going going downhill Oh going downhill,Positive
2022,Tarot,Bad Bunny & Jhay Cortez,True,2022,"Pop music, Alternative/Indie, R&B/Soul, Dance/Electronic, Pop, Hip-Hop/Rap, Singer-Songwriter, Country",Verte en el VIP de legit e'en privilege Baby ere mite see cult e'en mister Tú coquina torque yo due coat en servo Dios vote per due lo Que tests aura tines el pique No estop book con ticket Tú lo qua quieter es qua chip Ojalá tonga sure Porque no suede legate Pero yo boy pa due hoy la svelte Tienes la disco de muse ere yo page pa verge gestate lo due quiet lacerate eh Hoy tango due ablate Tienes la disco de muse ere Ojalá tonga sure Eh-eh Si suite tuna story es pa due lo commented Si es due wiener client Tú tests aura de mes rica de front Mami yo legs leste Si es pa dare ester Baby yo quiet dare law bueno niche pa due si fin not vamp de aqua Ojalá dig due vamp dare Que bonito delta bonito delta Se dead deal gate tine cinch de request Yo quiet saber con qua cuesta Baby dime si cuesta Ojalá tonga sure Porque no suede legate Pero yo boy pa due hoy la shelter Tienes la disco de muse ere Yo page pa verge gestate lo due quiet lacerate eh Hoy tango due ablate Tienes la disco de muse ere Ojalá tonga sure Pa agnate mes due ignore best impossible ignorant El sol law no es tan brilliant Yo soy Da Vinci mi bra de Tú ere Porque flow Dios lo bending Llega toast babies ligan Abdominale' sin lacerate la barrier Tu ex hostage Porque Toas march actualize Baby si fear christian hoy funeral baptize Quítate due ya la quiet Que trending sin generate due joker Vente consign not beer ti corner Ojalá tonga sure Porque no suede legate Pero yo boy pa due hoy la shelter Tienes la disco de muse ere yo page pa verge gestate lo due quiet lacerate eh Translate English,Negative
2022,Thousand Miles,The Kid LAROI,True,2022,"Trap music, emo pop, Pop, Hip-Hop/Rap",know look face coming way coming way tonight goes another mistake know gone make know gone make tonight Oh wish let go better alone fuck know look face coming way coming way tonight never change could not even wanted oh oh nothing left say would stay thousand miles away (A thousand miles away yeah hard give Tryna block invading thoughts got ten fingers wrapped around heart Uh wish could give everything want not no wish let go better alone fuck know look face coming way tomorrow say goodbye never change could not even wanted oh oh nothing left say would stay thousand miles away (A thousand miles away yeah arms already gone got wrong played along know look face coming way coming way tonight goes another mistake know gone make know gone make tonight never change could not even wanted oh oh nothing left say would stay thousand miles away (A thousand miles away yeah,Negative
2022,Fall In Love,Bailey Zimmerman,True,2022,"R&B/Soul, Alternative/Indie, Pop, Hip-Hop/Rap",heard moved South Carolina like always said would Packed bags old 4Runner bought things good glad see stop sign not hit ya Bring back senses Oh waved gone goodbye Yeah waved gone goodbye heard found man Put rock finger vowed second chance Built house right coast ocean view beautiful baby want know not know like Well money talks not buying love's smoke ring wrapped around finger One second blessing next already gone broken heart walking testimony confession lesson pouring song Oh-whoa-whoa not want fall love Oh-whoa-whoa not want fall love seen mama walking county market stop ask said missing tried go convincing Not settle not wrong whole town knows bed roses girl could not walk line act like fine love's smoke ring wrapped around finger One second blessing next already gone broken heart walking testimony confession lesson pouring song Oh-whoa-whoa not want fall love Oh-whoa-whoa not want fall love love's smoke ring wrapped around finger One second blessing next already gone broken heart walking testimony confession lesson pouring song Oh-whoa-whoa not want fall love not want fall love not want fall love Heard moved South Carolina like always said would,Positive
2022,Heat Waves,Glass Animals,True,2020,"Alternative/Indie, Contemporary R&B, Psychedelic pop",Road shimmer wiggling vision Heat heat waves swimming mirror Road shimmer wiggling vision Heat heat waves swimming Sometimes think Late nights middle June Heat waves faking Cannot make happier Sometimes think Late nights middle June Heat waves faking Cannot make happier Usually put something TV never think today see reflections Clearly Hollywood laying screen need better life need something never give Fake water across road gone night come Sometimes think Late nights middle June Heat waves faking Cannot make happier cannot fight cannot breathe say something loving got let go better someone new not want alone know hurts look broken cry One say goodbye Sometimes think Late nights middle June Heat waves faking Cannot make happier Sometimes think Late nights middle June Heat waves faking Cannot make happier wonder dreaming sleep smile comfortable wish could give look perfectly unload Sometimes think Late nights middle June Heat waves faking Heat waves faking Sometimes think Late nights middle June Heat waves faking Cannot make happier Sometimes think Late nights middle June Heat waves faking Cannot make happier Road shimmer wiggling vision Heat heat waves swimming mirror Road shimmer wiggling vision Heat heat waves swimming mirror,Positive
2023,Peaches & Eggplants,Young Nudy Featuring 21 Savage,True,2023,"Latin Urbano, R&B/Soul, Hip-Hop/Rap","sound hit ho like like like get get behind ho like like slime (Boaw boat boat boat boat boat Dig pussy boat boat boat boat boat boat Beat back boat boat boat boat boat boat (Boaw boat boat boat boat boat Boaw boat boat boat boat boat ho yeah Boaw boat boat boat boat boat ho Boaw boat boat boat boat boat ho yeah Boaw boat boat boat boat boat ho Slut freak Hit back turn bladder deep triple X freak Boaw boat knock ho knee Beat back bitch trona skeet Bih turn around come suck meat Round round fixing beat til sleep Eat pussy appetite Take back day like G Slow baby ride like Z Double cup gone ride straight sleep Two hoes trona fuck peeked Blame pill getting beat Going ham give Knowin' homeboy got keep P Got go home bloody streets Yeah going bump bump boom going make booty move big got ho mood seeking like sun moon shit not posed One pro hoes came Ub' not know ho ooh Shit leaking ooh juice Shit peachy like fruit say shit fruit say shit goose beat pussy loose Knock walls Hit ho like one two Three four times Addy ooh Made Addy made Addy made Addy made look Addy made like made like get behind ho right hetman position like slime Boaw boat boat boat boat boat ho yeah Boaw boat boat boat boat boat ho Boaw boat boat boat boat boat ho ugh ugh Boaw boat boat boat boat boat ho Okay fine sexy cool East Atlanta like get loose God) Casamigos yeah yeah rooms want come give brother Bend come ride like Rover VVS's get cold Minnesota Suck not use teeth lily bitch thought told ya grabbing bandana hit soldier Get freaky got tattoo right bikini say ""Eat Top Demon hit gas Peachtree Hit club throw lot money baby weekly Shh got sneaky Boaw boat boat boat boat boat boat boat blow Boaw boat boat boat boat boat boat boat blow Boaw boat boat boat boat boat boat boat blow Boaw boat boat boat boat boat Slime?) Boaw boat boat boat boat boat ho yeah Boaw boat boat boat boat boat ho Boaw boat boat boat boat boat ho ugh ugh Boaw boat boat boat boat boat ho Boaw boat boat boat boat boat boat boat boat (Boaw boat boat (Boaw boat boat (Boaw boat boat blow",Negative
2023,Kill Bill,SZA,True,2022,"Pop music, R&B/Soul, Doo-wop, Psychedelic pop, pop soul",still fan even though salty Hate see broad know happy Hate see happy not one driving mature mature mature got therapist tell men not want none want cannot no one might might kill ex not best idea new girlfriend's next get might kill ex still love though Rather jail alone get sense lost get sense might really love text gone evidence text evidence tried ration no murders crimes passion damn reach farmer's market perfect peach basement planning home invasion laying facedown got singing beat mature mature mature got therapist tell men not want none want cannot no one (I might might kill ex not best idea new girlfriend's next get might kill ex still love though Rather jail alone love no drugs sober us oh love no drugs sober not know us (I kill ass tonight Uh killed ex ex Not best idea Killed girlfriend next get killed ex ex still love though (I Rather Hell alone,Negative
2023,Stand By Me,Lil Durk Featuring Morgan Wallen,True,2023,"Rap music, Alternative/Indie, Pop, UK R&B, UK Rap",tomorrow lost everything gone nobody else call Would stand Would stand world tries keep world trona keep nobody else around nobody else around Keep real tell (Tell Would stand Would stand (Oh yeah not know playing lose staying Amsterdam skipped red district love dawn bad business could bed decided hang bad bitches Gave another chance prove not playing sorry explain give second showed love never forget Say not get think dramatic Loyalty baby shit automatic Brought tears pro years Told no say not got Ran not panic gone ride not switch no sides need honesty no baby not lie yeah yeah gone stand ten toes supposed give time Baby shit gets real need loyalty tomorrow lost everything gone nobody else call Would stand would stand world tries keep world trona keep nobody else around nobody else around Keep real tell (Tell Would stand Would stand (Oh yeah goes south get ran town good time would still want Want hold hands Let man Let drive crazy still going somebody lean somebody dream night kind flame want leave not trona gone tomorrow lost everything gone nobody else call Would stand would stand world tries keep world trona keep nobody else around nobody else around Keep real tell (Tell Would stand Would stand Oh oh oh Oh oh ooh oh Oh oh oh Would stand Would stand (Oh yeah Oh oh oh Oh oh ooh oh Oh oh oh Would stand Would stand gone ride not switch no sides need honesty no baby not lie yeah yeah gone stand ten toes supposed give time Baby shit gets real need loyalty,Negative
2023,Trustfall,P!nk,True,2023,"Rock, Country",Trustfall baby trustful baby Picture place not hurt everything's safe not get worse Oh see bloodshot eyes Picture place somewhere else far away know mean mean say us would enough running time hiding light scared fight want tonight Close eyes leave behind Go love side trustful baby trustful baby everyone alive run fire trustful baby Yeah trustful baby Jump come burn like sun talk cry laugh til done Oh like minds running lives hiding light far scared fight want tonight Close eyes leave behind Go love side trustful baby trustful baby everyone alive run fire trustful baby Yeah trustful baby fall not going without (And not going alone fell far til found (But know know know not going without (And not going alone know know Close eyes leave behind Go love side trustful baby trustful baby fall fall fall fall fall fall,Positive
